'time', 'Temp'
'2:6:46', 22.70
'2:6:49', 22.70
'2:6:51', 22.70
'2:6:53', 22.70
'2:6:55', 22.70
'2:6:57', 22.70
'2:6:59', 22.70
'2:7:1', 22.70
'2:7:3', 22.70
'2:7:6', 22.70
'2:7:8', 22.70
'2:7:10', 22.70
'2:7:12', 22.70
'2:7:14', 22.70
'2:7:16', 22.70
'2:7:18', 22.70
'2:7:20', 22.70
'2:7:23', 22.70
'2:7:25', 22.70
'2:7:27', 22.70
'2:7:29', 22.70
'2:7:31', 22.70
'2:7:33', 22.70
'2:7:35', 22.70
'2:7:38', 22.70
'2:7:40', 22.70
'2:7:42', 22.70
'2:7:44', 22.80
'2:7:46', 22.70
'2:7:48', 22.70
'2:7:50', 22.70
'2:7:52', 22.70
'2:7:55', 22.80
'2:7:57', 22.70
'2:7:59', 22.70
'2:8:1', 22.70
'2:8:3', 22.70
'2:8:5', 22.70
'2:8:7', 22.60
'2:8:9', 22.70
'2:8:12', 22.70
'2:8:14', 22.70
'2:8:16', 22.70
'2:8:18', 22.70
'2:8:20', 22.70
'2:8:22', 22.70
'2:8:24', 22.70
'2:8:26', 22.70
'2:8:29', 22.70
'2:8:31', 22.70
'2:8:33', 22.60
'2:8:35', 22.70
'2:8:37', 22.70
'2:8:39', 22.70
'2:8:41', 22.70
'2:8:44', 22.70
'2:8:46', 22.70
'2:8:48', 22.70
'2:8:50', 22.70
'2:8:52', 22.70
'2:8:54', 22.70
'2:8:56', 22.70
'2:8:58', 22.70
'2:9:1', 22.70
'2:9:3', 22.70
'2:9:5', 22.70
'2:9:7', 22.70
'2:9:9', 22.70
'2:9:11', 22.70
'2:9:13', 22.70
'2:9:15', 22.70
'2:9:18', 22.70
'2:9:20', 22.70
'2:9:22', 22.70
'2:9:24', 22.70
'2:9:26', 22.70
'2:9:28', 22.70
'2:9:30', 22.70
'2:9:32', 22.70
'2:9:35', 22.70
'2:9:37', 22.70
'2:9:39', 22.70
'2:9:41', 22.70
'2:9:43', 22.70
'2:9:45', 22.70
'2:9:47', 22.70
'2:9:50', 22.70
'2:9:52', 22.70
'2:9:54', 22.70
'2:9:56', 22.70
'2:9:58', 22.70
'2:10:0', 22.70
'2:10:2', 22.70
'2:10:4', 22.70
'2:10:7', 22.70
'2:10:9', 22.70
'2:10:11', 22.70
'2:10:13', 22.70
'2:10:15', 22.70
'2:10:17', 22.70
'2:10:19', 22.70
'2:10:21', 22.70
'2:10:24', 22.70
'2:10:26', 22.70
'2:10:28', 22.70
'2:10:30', 22.70
'2:10:32', 22.70
'2:10:34', 22.70
'2:10:36', 22.70
'2:10:39', 22.70
'2:10:41', 22.70
'2:10:43', 22.70
'2:10:45', 22.70
'2:10:47', 22.70
'2:10:49', 22.70
'2:10:51', 22.70
'2:10:53', 22.70
'2:10:56', 22.70
'2:10:58', 22.70
'2:11:0', 22.70
'2:11:2', 22.70
'2:11:4', 22.70
'2:11:6', 22.70
'2:11:8', 22.70
'2:11:10', 22.70
'2:11:13', 22.70
'2:11:15', 22.70
'2:11:17', 22.70
'2:11:19', 22.70
'2:11:21', 22.70
'2:11:23', 22.70
'2:11:25', 22.70
'2:11:28', 22.70
'2:11:30', 22.70
'2:11:32', 22.70
'2:11:34', 22.70
'2:11:36', 22.70
'2:11:38', 22.70
'2:11:40', 22.70
'2:11:42', 22.70
'2:11:45', 22.70
'2:11:47', 22.70
'2:11:49', 22.70
'2:11:51', 22.70
'2:11:53', 22.70
'2:11:55', 22.70
'2:11:57', 22.70
'2:11:59', 22.70
'2:12:2', 22.70
'2:12:4', 22.70
'2:12:6', 22.70
'2:12:8', 22.70
'2:12:10', 22.70
'2:12:12', 22.70
'2:12:14', 22.70
'2:12:17', 22.70
'2:12:19', 22.70
'2:12:21', 22.70
'2:12:23', 22.70
'2:12:25', 22.70
'2:12:27', 22.70
'2:12:29', 22.70
'2:12:31', 22.70
'2:12:34', 22.70
'2:12:36', 22.70
'2:12:38', 22.70
'2:12:40', 22.70
'2:12:42', 22.70
'2:12:44', 22.70
'2:12:46', 22.70
'2:12:49', 22.70
'2:12:51', 22.70
'2:12:53', 22.70
'2:12:55', 22.60
'2:12:57', 22.70
'2:12:59', 22.70
'2:13:1', 22.70
'2:13:3', 22.70
'2:13:6', 22.70
'2:13:8', 22.70
'2:13:10', 22.70
'2:13:12', 22.70
'2:13:14', 22.70
'2:13:16', 22.70
'2:13:18', 22.70
'2:13:20', 22.70
'2:13:23', 22.70
'2:13:25', 22.70
'2:13:27', 22.70
'2:13:29', 22.70
'2:13:31', 22.70
'2:13:33', 22.70
'2:13:35', 22.70
'2:13:38', 22.70
'2:13:40', 22.70
'2:13:42', 22.70
'2:13:44', 22.70
'2:13:46', 22.60
'2:13:48', 22.70
'2:13:50', 22.70
'2:13:52', 22.70
'2:13:55', 22.60
'2:13:57', 22.70
'2:13:59', 22.70
'2:14:1', 22.70
'2:14:3', 22.70
'2:14:5', 22.70
'2:14:7', 22.70
'2:14:9', 22.70
'2:14:12', 22.70
'2:14:14', 22.70
'2:14:16', 22.70
'2:14:18', 22.70
'2:14:20', 22.60
'2:14:22', 22.70
'2:14:24', 22.70
'2:14:27', 22.70
'2:14:29', 22.70
'2:14:31', 22.60
'2:14:33', 22.70
'2:14:35', 22.70
'2:14:37', 22.70
'2:14:39', 22.70
'2:14:41', 22.70
'2:14:44', 22.70
'2:14:46', 22.70
'2:14:48', 22.70
'2:14:50', 22.70
'2:14:52', 22.70
'2:14:54', 22.70
'2:14:56', 22.70
'2:14:59', 22.70
'2:15:1', 22.70
'2:15:3', 22.70
'2:15:5', 22.70
'2:15:7', 22.70
'2:15:9', 22.70
'2:15:11', 22.80
'2:15:13', 22.70
'2:15:16', 22.70
'2:15:18', 22.70
'2:15:20', 22.70
'2:15:22', 22.70
'2:15:24', 22.70
'2:15:26', 22.70
'2:15:28', 22.70
'2:15:31', 22.70
'2:15:33', 22.70
'2:15:35', 22.70
'2:15:37', 22.70
'2:15:39', 22.60
'2:15:41', 22.70
'2:15:43', 22.70
'2:15:45', 22.70
'2:15:48', 22.70
'2:15:50', 22.70
'2:15:52', 22.70
'2:15:54', 22.70
'2:15:56', 22.70
'2:15:58', 22.70
'2:16:0', 22.70
'2:16:2', 22.70
'2:16:5', 22.70
'2:16:7', 22.70
'2:16:9', 22.70
'2:16:11', 22.70
'2:16:13', 22.70
'2:16:15', 22.70
'2:16:17', 22.70
'2:16:20', 22.70
'2:16:22', 22.70
'2:16:24', 22.70
'2:16:26', 22.70
'2:16:28', 22.70
'2:16:30', 22.70
'2:16:32', 22.70
'2:16:34', 22.60
'2:16:37', 22.70
'2:16:39', 22.70
'2:16:41', 22.60
'2:16:43', 22.70
'2:16:45', 22.70
'2:16:47', 22.60
'2:16:49', 22.70
'2:16:51', 22.70
'2:16:54', 22.70
'2:16:56', 22.70
'2:16:58', 22.70
'2:17:0', 22.70
'2:17:2', 22.70
'2:17:4', 22.60
'2:17:6', 22.70
'2:17:9', 22.70
'2:17:11', 22.70
'2:17:13', 22.70
'2:17:15', 22.70
'2:17:17', 22.70
'2:17:19', 22.70
'2:17:21', 22.60
'2:17:23', 22.70
'2:17:26', 22.70
'2:17:28', 22.70
'2:17:30', 22.70
'2:17:32', 22.70
'2:17:34', 22.70
'2:17:36', 22.70
'2:17:38', 22.70
'2:17:40', 22.70
'2:17:43', 22.70
'2:17:45', 22.70
'2:17:47', 22.70
'2:17:49', 22.70
'2:17:51', 22.70
'2:17:53', 22.70
'2:17:55', 22.70
'2:17:58', 22.70
'2:18:0', 22.70
'2:18:2', 22.70
'2:18:4', 22.70
'2:18:6', 22.70
'2:18:8', 22.70
'2:18:10', 22.60
'2:18:12', 22.70
'2:18:15', 22.60
'2:18:17', 22.60
'2:18:19', 22.70
'2:18:21', 22.70
'2:18:23', 22.70
'2:18:25', 22.70
'2:18:27', 22.60
'2:18:30', 22.70
'2:18:32', 22.70
'2:18:34', 22.70
'2:18:36', 22.60
'2:18:38', 22.70
'2:18:40', 22.70
'2:18:42', 22.60
'2:18:44', 22.70
'2:18:47', 22.70
'2:18:49', 22.60
'2:18:51', 22.70
'2:18:53', 22.70
'2:18:55', 22.70
'2:18:57', 22.60
'2:18:59', 22.60
'2:19:1', 22.60
'2:19:4', 22.70
'2:19:6', 22.70
'2:19:8', 22.70
'2:19:10', 22.70
'2:19:12', 22.70
'2:19:14', 22.60
'2:19:16', 22.70
'2:19:19', 22.70
'2:19:21', 22.70
'2:19:23', 22.70
'2:19:25', 22.60
'2:19:27', 22.70
'2:19:29', 22.70
'2:19:31', 22.70
'2:19:33', 22.70
'2:19:36', 22.70
'2:19:38', 22.60
'2:19:40', 22.70
'2:19:42', 22.70
'2:19:44', 22.70
'2:19:46', 22.70
'2:19:48', 22.80
'2:19:50', 22.70
'2:19:53', 22.70
'2:19:55', 22.70
'2:19:57', 22.70
'2:19:59', 22.70
'2:20:1', 22.70
'2:20:3', 22.70
'2:20:5', 22.60
'2:20:8', 22.60
'2:20:10', 22.70
'2:20:12', 22.60
'2:20:14', 22.60
'2:20:16', 22.60
'2:20:18', 22.70
'2:20:20', 22.70
'2:20:22', 22.70
'2:20:25', 22.60
'2:20:27', 22.70
'2:20:29', 22.70
'2:20:31', 22.70
'2:20:33', 22.70
'2:20:35', 22.70
'2:20:37', 22.60
'2:20:39', 22.70
'2:20:42', 22.70
'2:20:44', 22.70
'2:20:46', 22.70
'2:20:48', 22.70
'2:20:50', 22.70
'2:20:52', 22.70
'2:20:54', 22.70
'2:20:57', 22.70
'2:20:59', 22.70
'2:21:1', 22.60
'2:21:3', 22.70
'2:21:5', 22.60
'2:21:7', 22.70
'2:21:9', 22.60
'2:21:11', 22.70
'2:21:14', 22.70
'2:21:16', 22.70
'2:21:18', 22.70
'2:21:20', 22.70
'2:21:22', 22.70
'2:21:24', 22.70
'2:21:26', 22.70
'2:21:29', 22.60
'2:21:31', 22.70
'2:21:33', 22.70
'2:21:35', 22.60
'2:21:37', 22.60
'2:21:39', 22.70
'2:21:41', 22.70
'2:21:43', 22.70
'2:21:46', 22.70
'2:21:48', 22.60
'2:21:50', 22.70
'2:21:52', 22.60
'2:21:54', 22.70
'2:21:56', 22.70
'2:21:58', 22.60
'2:22:0', 22.60
'2:22:3', 22.60
'2:22:5', 22.60
'2:22:7', 22.60
'2:22:9', 22.60
'2:22:11', 22.60
'2:22:13', 22.60
'2:22:15', 22.60
'2:22:18', 22.60
'2:22:20', 22.60
'2:22:22', 22.60
'2:22:24', 22.60
'2:22:26', 22.60
'2:22:28', 22.60
'2:22:30', 22.60
'2:22:32', 22.60
'2:22:35', 22.60
'2:22:37', 22.60
'2:22:39', 22.60
'2:22:41', 22.60
'2:22:43', 22.60
'2:22:45', 22.60
'2:22:47', 22.60
'2:22:49', 22.60
'2:22:52', 22.60
'2:22:54', 22.70
'2:22:56', 22.60
'2:22:58', 22.60
'2:23:0', 22.60
'2:23:2', 22.60
'2:23:4', 22.70
'2:23:7', 22.60
'2:23:9', 22.60
'2:23:11', 22.60
'2:23:13', 22.60
'2:23:15', 22.60
'2:23:17', 22.70
'2:23:19', 22.60
'2:23:21', 22.60
'2:23:24', 22.60
'2:23:26', 22.60
'2:23:28', 22.60
'2:23:30', 22.60
'2:23:32', 22.60
'2:23:34', 22.60
'2:23:36', 22.60
'2:23:38', 22.60
'2:23:41', 22.60
'2:23:43', 22.60
'2:23:45', 22.60
'2:23:47', 22.60
'2:23:49', 22.60
'2:23:51', 22.60
'2:23:53', 22.60
'2:23:56', 22.70
'2:23:58', 22.60
'2:24:0', 22.60
'2:24:2', 22.60
'2:24:4', 22.60
'2:24:6', 22.60
'2:24:8', 22.60
'2:24:10', 22.60
'2:24:13', 22.60
'2:24:15', 22.60
'2:24:17', 22.60
'2:24:19', 22.60
'2:24:21', 22.60
'2:24:23', 22.70
'2:24:25', 22.60
'2:24:27', 22.60
'2:24:30', 22.60
'2:24:32', 22.60
'2:24:34', 22.60
'2:24:36', 22.60
'2:24:38', 22.60
'2:24:40', 22.60
'2:24:42', 22.60
'2:24:45', 22.60
'2:24:47', 22.60
'2:24:49', 22.60
'2:24:51', 22.60
'2:24:53', 22.60
'2:24:55', 22.60
'2:24:57', 22.70
'2:24:59', 22.60
'2:25:2', 22.60
'2:25:4', 22.60
'2:25:6', 22.60
'2:25:8', 22.60
'2:25:10', 22.60
'2:25:12', 22.60
'2:25:14', 22.60
'2:25:17', 22.60
'2:25:19', 22.60
'2:25:21', 22.60
'2:25:23', 22.60
'2:25:25', 22.60
'2:25:27', 22.60
'2:25:29', 22.60
'2:25:31', 22.60
'2:25:34', 22.60
'2:25:36', 22.60
'2:25:38', 22.60
'2:25:40', 22.60
'2:25:42', 22.60
'2:25:44', 22.60
'2:25:46', 22.60
'2:25:48', 22.60
'2:25:51', 22.60
'2:25:53', 22.60
'2:25:55', 22.60
'2:25:57', 22.70
'2:25:59', 22.60
'2:26:1', 22.60
'2:26:3', 22.70
'2:26:6', 22.60
'2:26:8', 22.60
'2:26:10', 22.60
'2:26:12', 22.60
'2:26:14', 22.60
'2:26:16', 22.60
'2:26:18', 22.60
'2:26:20', 22.60
'2:26:23', 22.60
'2:26:25', 22.60
'2:26:27', 22.60
'2:26:29', 22.70
'2:26:31', 22.60
'2:26:33', 22.70
'2:26:35', 22.70
'2:26:37', 22.70
'2:26:40', 22.60
'2:26:42', 22.60
'2:26:44', 22.60
'2:26:46', 22.60
'2:26:48', 22.60
'2:26:50', 22.60
'2:26:52', 22.60
'2:26:55', 22.60
'2:26:57', 22.60
'2:26:59', 22.70
'2:27:1', 22.60
'2:27:3', 22.60
'2:27:5', 22.60
'2:27:7', 22.60
'2:27:9', 22.60
'2:27:12', 22.60
'2:27:14', 22.60
'2:27:16', 22.60
'2:27:18', 22.60
'2:27:20', 22.60
'2:27:22', 22.60
'2:27:24', 22.70
'2:27:26', 22.60
'2:27:29', 22.60
'2:27:31', 22.60
'2:27:33', 22.60
'2:27:35', 22.60
'2:27:37', 22.60
'2:27:39', 22.60
'2:27:41', 22.60
'2:27:44', 22.60
'2:27:46', 22.60
'2:27:48', 22.60
'2:27:50', 22.60
'2:27:52', 22.60
'2:27:54', 22.60
'2:27:56', 22.60
'2:27:58', 22.60
'2:28:1', 22.60
'2:28:3', 22.60
'2:28:5', 22.60
'2:28:7', 22.60
'2:28:9', 22.60
'2:28:11', 22.60
'2:28:13', 22.60
'2:28:15', 22.60
'2:28:18', 22.60
'2:28:20', 22.60
'2:28:22', 22.60
'2:28:24', 22.60
'2:28:26', 22.60
'2:28:28', 22.60
'2:28:30', 22.60
'2:28:33', 22.60
'2:28:35', 22.60
'2:28:37', 22.60
'2:28:39', 22.60
'2:28:41', 22.60
'2:28:43', 22.60
'2:28:45', 22.60
'2:28:47', 22.60
'2:28:50', 22.60
'2:28:52', 22.60
'2:28:54', 22.60
'2:28:56', 22.60
'2:28:58', 22.60
'2:29:0', 22.60
'2:29:2', 22.60
'2:29:5', 22.60
'2:29:7', 22.60
'2:29:9', 22.60
'2:29:11', 22.60
'2:29:13', 22.60
'2:29:15', 22.60
'2:29:17', 22.60
'2:29:19', 22.60
'2:29:22', 22.60
'2:29:24', 22.60
'2:29:26', 22.60
'2:29:28', 22.60
'2:29:30', 22.60
'2:29:32', 22.60
'2:29:34', 22.60
'2:29:36', 22.60
'2:29:39', 22.60
'2:29:41', 22.60
'2:29:43', 22.60
'2:29:45', 22.60
'2:29:47', 22.60
'2:29:49', 22.60
'2:29:51', 22.60
'2:29:54', 22.60
'2:29:56', 22.60
'2:29:58', 22.60
'2:30:0', 22.60
'2:30:2', 22.60
'2:30:4', 22.60
'2:30:6', 22.60
'2:30:8', 22.60
'2:30:11', 22.60
'2:30:13', 22.60
'2:30:15', 22.60
'2:30:17', 22.60
'2:30:19', 22.60
'2:30:21', 22.60
'2:30:23', 22.60
'2:30:25', 22.60
'2:30:28', 22.60
'2:30:30', 22.60
'2:30:32', 22.60
'2:30:34', 22.60
'2:30:36', 22.60
'2:30:38', 22.60
'2:30:40', 22.60
'2:30:43', 22.60
'2:30:45', 22.60
'2:30:47', 22.60
'2:30:49', 22.60
'2:30:51', 22.60
'2:30:53', 22.60
'2:30:55', 22.60
'2:30:57', 22.60
'2:31:0', 22.60
'2:31:2', 22.60
'2:31:4', 22.60
'2:31:6', 22.60
'2:31:8', 22.60
'2:31:10', 22.60
'2:31:12', 22.60
'2:31:15', 22.60
'2:31:17', 22.60
'2:31:19', 22.60
'2:31:21', 22.60
'2:31:23', 22.60
'2:31:25', 22.60
'2:31:27', 22.60
'2:31:29', 22.60
'2:31:32', 22.60
'2:31:34', 22.60
'2:31:36', 22.60
'2:31:38', 22.60
'2:31:40', 22.60
'2:31:42', 22.60
'2:31:44', 22.60
'2:31:46', 22.60
'2:31:49', 22.60
'2:31:51', 22.60
'2:31:53', 22.70
'2:31:55', 22.60
'2:31:57', 22.60
'2:31:59', 22.60
'2:32:1', 22.60
'2:32:4', 22.60
'2:32:6', 22.70
'2:32:8', 22.60
'2:32:10', 22.60
'2:32:12', 22.60
'2:32:14', 22.60
'2:32:16', 22.60
'2:32:18', 22.60
'2:32:21', 22.60
'2:32:23', 22.60
'2:32:25', 22.60
'2:32:27', 22.60
'2:32:29', 22.60
'2:32:31', 22.60
'2:32:33', 22.60
'2:32:35', 22.60
'2:32:38', 22.60
'2:32:40', 22.60
'2:32:42', 22.60
'2:32:44', 22.60
'2:32:46', 22.60
'2:32:48', 22.60
'2:32:50', 22.60
'2:32:53', 22.60
'2:32:55', 22.60
'2:32:57', 22.60
'2:32:59', 22.60
'2:33:1', 22.60
'2:33:3', 22.60
'2:33:5', 22.60
'2:33:7', 22.60
'2:33:10', 22.60
'2:33:12', 22.60
'2:33:14', 22.60
'2:33:16', 22.60
'2:33:18', 22.60
'2:33:20', 22.60
'2:33:22', 22.70
'2:33:25', 22.60
'2:33:27', 22.60
'2:33:29', 22.60
'2:33:31', 22.60
'2:33:33', 22.60
'2:33:35', 22.60
'2:33:37', 22.60
'2:33:39', 22.60
'2:33:42', 22.60
'2:33:44', 22.60
'2:33:46', 22.60
'2:33:48', 22.60
'2:33:50', 22.60
'2:33:52', 22.60
'2:33:54', 22.60
'2:33:56', 22.60
'2:33:59', 22.60
'2:34:1', 22.60
'2:34:3', 22.70
'2:34:5', 22.60
'2:34:7', 22.60
'2:34:9', 22.60
'2:34:11', 22.60
'2:34:14', 22.60
'2:34:16', 22.60
'2:34:18', 22.60
'2:34:20', 22.60
'2:34:22', 22.60
'2:34:24', 22.60
'2:34:26', 22.60
'2:34:28', 22.60
'2:34:31', 22.60
'2:34:33', 22.60
'2:34:35', 22.60
'2:34:37', 22.60
'2:34:39', 22.60
'2:34:41', 22.60
'2:34:43', 22.60
'2:34:45', 22.60
'2:34:48', 22.60
'2:34:50', 22.60
'2:34:52', 22.60
'2:34:54', 22.60
'2:34:56', 22.60
'2:34:58', 22.60
'2:35:0', 22.60
'2:35:3', 22.60
'2:35:5', 22.60
'2:35:7', 22.60
'2:35:9', 22.60
'2:35:11', 22.60
'2:35:13', 22.60
'2:35:15', 22.60
'2:35:17', 22.60
'2:35:20', 22.60
'2:35:22', 22.60
'2:35:24', 22.60
'2:35:26', 22.60
'2:35:28', 22.60
'2:35:30', 22.60
'2:35:32', 22.60
'2:35:34', 22.60
'2:35:37', 22.60
'2:35:39', 22.60
'2:35:41', 22.60
'2:35:43', 22.60
'2:35:45', 22.60
'2:35:47', 22.60
'2:35:49', 22.60
'2:35:52', 22.60
'2:35:54', 22.60
'2:35:56', 22.60
'2:35:58', 22.60
'2:36:0', 22.60
'2:36:2', 22.60
'2:36:4', 22.60
'2:36:6', 22.60
'2:36:9', 22.60
'2:36:11', 22.60
'2:36:13', 22.60
'2:36:15', 22.60
'2:36:17', 22.60
'2:36:19', 22.70
'2:36:21', 22.60
'2:36:23', 22.60
'2:36:26', 22.60
'2:36:28', 22.60
'2:36:30', 22.60
'2:36:32', 22.60
'2:36:34', 22.60
'2:36:36', 22.60
'2:36:38', 22.60
'2:36:41', 22.60
'2:36:43', 22.60
'2:36:45', 22.60
'2:36:47', 22.60
'2:36:49', 22.60
'2:36:51', 22.60
'2:36:53', 22.60
'2:36:55', 22.60
'2:36:58', 22.60
'2:37:0', 22.60
'2:37:2', 22.60
'2:37:4', 22.60
'2:37:6', 22.60
'2:37:8', 22.60
'2:37:10', 22.60
'2:37:12', 22.60
'2:37:15', 22.60
'2:37:17', 22.60
'2:37:19', 22.60
'2:37:21', 22.60
'2:37:23', 22.60
'2:37:25', 22.60
'2:37:27', 22.60
'2:37:30', 22.60
'2:37:32', 22.60
'2:37:34', 22.60
'2:37:36', 22.60
'2:37:38', 22.60
'2:37:40', 22.60
'2:37:42', 22.60
'2:37:44', 22.60
'2:37:47', 22.60
'2:37:49', 22.60
'2:37:51', 22.60
'2:37:53', 22.60
'2:37:55', 22.60
'2:37:57', 22.60
'2:37:59', 22.60
'2:38:2', 22.60
'2:38:4', 22.60
'2:38:6', 22.60
'2:38:8', 22.60
'2:38:10', 22.60
'2:38:12', 22.60
'2:38:14', 22.60
'2:38:16', 22.60
'2:38:19', 22.60
'2:38:21', 22.60
'2:38:23', 22.60
'2:38:25', 22.60
'2:38:27', 22.60
'2:38:29', 22.60
'2:38:31', 22.60
'2:38:33', 22.60
'2:38:36', 22.60
'2:38:38', 22.60
'2:38:40', 22.60
'2:38:42', 22.60
'2:38:44', 22.60
'2:38:46', 22.60
'2:38:48', 22.60
'2:38:51', 22.60
'2:38:53', 22.60
'2:38:55', 22.60
'2:38:57', 22.60
'2:38:59', 22.60
'2:39:1', 22.60
'2:39:3', 22.60
'2:39:5', 22.60
'2:39:8', 22.60
'2:39:10', 22.60
'2:39:12', 22.60
'2:39:14', 22.60
'2:39:16', 22.60
'2:39:18', 22.60
'2:39:20', 22.60
'2:39:23', 22.60
'2:39:25', 22.60
'2:39:27', 22.60
'2:39:29', 22.60
'2:39:31', 22.60
'2:39:33', 22.60
'2:39:35', 22.60
'2:39:37', 22.60
'2:39:40', 22.60
'2:39:42', 22.60
'2:39:44', 22.60
'2:39:46', 22.60
'2:39:48', 22.60
'2:39:50', 22.60
'2:39:52', 22.60
'2:39:54', 22.60
'2:39:57', 22.60
'2:39:59', 22.60
'2:40:1', 22.60
'2:40:3', 22.60
'2:40:5', 22.60
'2:40:7', 22.60
'2:40:9', 22.60
'2:40:11', 22.60
'2:40:14', 22.60
'2:40:16', 22.60
'2:40:18', 22.70
'2:40:20', 22.60
'2:40:22', 22.60
'2:40:24', 22.60
'2:40:26', 22.60
'2:40:29', 22.60
'2:40:31', 22.60
'2:40:33', 22.60
'2:40:35', 22.60
'2:40:37', 22.60
'2:40:39', 22.60
'2:40:41', 22.60
'2:40:43', 22.60
'2:40:46', 22.60
'2:40:48', 22.60
'2:40:50', 22.60
'2:40:52', 22.60
'2:40:54', 22.60
'2:40:56', 22.60
'2:40:58', 22.60
'2:41:1', 22.60
'2:41:3', 22.60
'2:41:5', 22.60
'2:41:7', 22.60
'2:41:9', 22.60
'2:41:11', 22.60
'2:41:13', 22.60
'2:41:15', 22.60
'2:41:18', 22.60
'2:41:20', 22.60
'2:41:22', 22.60
'2:41:24', 22.60
'2:41:26', 22.60
'2:41:28', 22.60
'2:41:30', 22.60
'2:41:32', 22.60
'2:41:35', 22.60
'2:41:37', 22.60
'2:41:39', 22.60
'2:41:41', 22.60
'2:41:43', 22.60
'2:41:45', 22.60
'2:41:47', 22.50
'2:41:50', 22.60
'2:41:52', 22.60
'2:41:54', 22.60
'2:41:56', 22.60
'2:41:58', 22.60
'2:42:0', 22.60
'2:42:2', 22.60
'2:42:4', 22.60
'2:42:7', 22.60
'2:42:9', 22.60
'2:42:11', 22.60
'2:42:13', 22.60
'2:42:15', 22.60
'2:42:17', 22.60
'2:42:19', 22.60
'2:42:21', 22.60
'2:42:24', 22.60
'2:42:26', 22.60
'2:42:28', 22.60
'2:42:30', 22.60
'2:42:32', 22.60
'2:42:34', 22.60
'2:42:36', 22.60
'2:42:39', 22.60
'2:42:41', 22.60
'2:42:43', 22.60
'2:42:45', 22.60
'2:42:47', 22.60
'2:42:49', 22.60
'2:42:51', 22.60
'2:42:53', 22.60
'2:42:56', 22.60
'2:42:58', 22.60
'2:43:0', 22.60
'2:43:2', 22.60
'2:43:4', 22.60
'2:43:6', 22.60
'2:43:8', 22.60
'2:43:10', 22.60
'2:43:13', 22.60
'2:43:15', 22.60
'2:43:17', 22.60
'2:43:19', 22.60
'2:43:21', 22.60
'2:43:23', 22.60
'2:43:25', 22.60
'2:43:28', 22.60
'2:43:30', 22.60
'2:43:32', 22.60
'2:43:34', 22.60
'2:43:36', 22.60
'2:43:38', 22.60
'2:43:40', 22.60
'2:43:42', 22.60
'2:43:45', 22.60
'2:43:47', 22.60
'2:43:49', 22.60
'2:43:51', 22.60
'2:43:53', 22.60
'2:43:55', 22.60
'2:43:57', 22.60
'2:43:59', 22.60
'2:44:2', 22.60
'2:44:4', 22.60
'2:44:6', 22.60
'2:44:8', 22.60
'2:44:10', 22.60
'2:44:12', 22.60
'2:44:14', 22.60
'2:44:17', 22.60
'2:44:19', 22.60
'2:44:21', 22.60
'2:44:23', 22.60
'2:44:25', 22.60
'2:44:27', 22.60
'2:44:29', 22.60
'2:44:31', 22.60
'2:44:34', 22.60
'2:44:36', 22.60
'2:44:38', 22.60
'2:44:40', 22.60
'2:44:42', 22.60
'2:44:44', 22.60
'2:44:46', 22.60
'2:44:48', 22.60
'2:44:51', 22.60
'2:44:53', 22.60
'2:44:55', 22.60
'2:44:57', 22.60
'2:44:59', 22.60
'2:45:1', 22.60
'2:45:3', 22.60
'2:45:6', 22.60
'2:45:8', 22.60
'2:45:10', 22.60
'2:45:12', 22.60
'2:45:14', 22.60
'2:45:16', 22.60
'2:45:18', 22.60
'2:45:20', 22.60
'2:45:23', 22.60
'2:45:25', 22.60
'2:45:27', 22.60
'2:45:29', 22.60
'2:45:31', 22.60
'2:45:33', 22.60
'2:45:35', 22.60
'2:45:38', 22.60
'2:45:40', 22.60
'2:45:42', 22.60
'2:45:44', 22.60
'2:45:46', 22.60
'2:45:48', 22.60
'2:45:50', 22.60
'2:45:52', 22.60
'2:45:55', 22.60
'2:45:57', 22.60
'2:45:59', 22.60
'2:46:1', 22.60
'2:46:3', 22.60
'2:46:5', 22.60
'2:46:7', 22.60
'2:46:9', 22.60
'2:46:12', 22.60
'2:46:14', 22.60
'2:46:16', 22.60
'2:46:18', 22.60
'2:46:20', 22.60
'2:46:22', 22.60
'2:46:24', 22.60
'2:46:27', 22.60
'2:46:29', 22.60
'2:46:31', 22.60
'2:46:33', 22.60
'2:46:35', 22.60
'2:46:37', 22.60
'2:46:39', 22.70
'2:46:41', 22.70
'2:46:44', 22.60
'2:46:46', 22.70
'2:46:48', 22.60
'2:46:50', 22.60
'2:46:52', 22.70
'2:46:54', 22.70
'2:46:56', 22.70
'2:46:58', 22.60
'2:47:1', 22.60
'2:47:3', 22.60
'2:47:5', 22.60
'2:47:7', 22.70
'2:47:9', 22.60
'2:47:11', 22.70
'2:47:13', 22.60
'2:47:16', 22.70
'2:47:18', 22.70
'2:47:20', 22.60
'2:47:22', 22.70
'2:47:24', 22.60
'2:47:26', 22.60
'2:47:28', 22.70
'2:47:30', 22.60
'2:47:33', 22.70
'2:47:35', 22.70
'2:47:37', 22.70
'2:47:39', 22.60
'2:47:41', 22.70
'2:47:43', 22.60
'2:47:45', 22.70
'2:47:48', 22.60
'2:47:50', 22.60
'2:47:52', 22.70
'2:47:54', 22.70
'2:47:56', 22.60
'2:47:58', 22.70
'2:48:0', 22.60
'2:48:2', 22.60
'2:48:5', 22.70
'2:48:7', 22.70
